CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
d75e3f17fdab196db71b8b2c6c3d84beb0ea0aba,Current commit,10.0,18.0,16.0,8.0,9585.0,632.0
23f0cebc434e4b9ab7cc97ee76f5fb9787ebb52b,Previous commit,10.0,18.0,16.0,8.0,9585.0,632.0
fb3ea7d15084ed2427f2c905ba9824b4abdadfa2,Current commit,10.0,18.0,16.0,8.0,9584.0,632.0
a8443f5be9d832fd2ebea6ec93e04c5f7025dff8,Previous commit,10.0,18.0,16.0,8.0,9584.0,632.0
c3384b510b31dc12773736cce3b36f4540ce894b,Current commit,10.0,18.0,16.0,8.0,9584.0,632.0
34b5e12ee342e7ff05742f08f76ccbcac2f44cce,Previous commit,10.0,18.0,16.0,8.0,9584.0,632.0
74e694055b2f09fe24a0fd6bdfc02e99b56d7751,Current commit,9.0,17.0,15.0,8.0,11128.0,612.0
45d2f2a6cb55af68eb07b0f9eddaf1ecf3db09d2,Previous commit,9.0,17.0,15.0,8.0,11128.0,612.0
e9abf3cc8c91be7a8d9747b2fde2ca2134c8f22b,Current commit,9.0,17.0,15.0,8.0,11128.0,612.0
65b74cd5bb07a2f95dad290beb8676fe7b757f7e,Previous commit,9.0,17.0,15.0,8.0,11128.0,612.0
f47ebce73a6da4abfa1948aac9352d46cbde655f,Current commit,9.0,17.0,15.0,8.0,11160.0,614.0
6dbe798268b79d19dfd4a49c4f7267cd4c4742c6,Previous commit,9.0,17.0,15.0,8.0,11160.0,614.0
24d4eab558a089a9d644fb24ea9aa731f8b41a98,Current commit,9.0,17.0,15.0,8.0,11159.0,624.0
13e1f4d1c0a35afda90c9bbbfad830a9c73b4ff6,Previous commit,9.0,17.0,15.0,8.0,11159.0,624.0
5ddad7a60eaab83a4893a34963b32cbf0a6d4006,Current commit,9.0,17.0,15.0,7.0,11395.0,633.0
50c9da05dcb4b27de94307f81fc564fbfb8023f1,Previous commit,9.0,17.0,15.0,7.0,11395.0,633.0
cd8f6a60a21ddac5a8825884db9b7fd31b91b7d8,Current commit,9.0,17.0,15.0,8.0,11401.0,658.0
6f6f9af10e12cd204d330093da0020dee5f0dac8,Previous commit,9.0,17.0,15.0,8.0,11401.0,658.0
592170b44f6cfed3da55b4947a2967cfdd339952,Current commit,9.0,17.0,14.0,7.0,11574.0,708.0
a81747e9f5cca640584d59b2eaa9f1bc1e76acaa,Previous commit,9.0,17.0,14.0,7.0,11574.0,708.0
c00cf12cbfea21b726d2e2b6ffbe6a9dc4988161,Current commit,9.0,17.0,14.0,7.0,11574.0,708.0
592170b44f6cfed3da55b4947a2967cfdd339952,Previous commit,9.0,17.0,14.0,7.0,11574.0,708.0
9a09c33a4bdf03758d2d1cecade70b1474497a64,Current commit,9.0,14.0,12.0,7.0,12406.0,737.0
57042dfd6ad9c410db8fa76c4d75870a42644cca,Previous commit,9.0,14.0,12.0,7.0,12406.0,737.0
fe67e9145d9a4238750ecd042365f3601410f80a,Current commit,9.0,14.0,12.0,7.0,12406.0,737.0
ba0dfa9dc28805fd2fb417fe2997c927368ee624,Previous commit,9.0,14.0,12.0,7.0,12406.0,737.0
16b713c57ebab0c24e0933071fce24e309474b79,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
4642bfd4103f09b8aa06c43a41876ec8108516f2,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
e3e24611c5bc5dce164e42ec257a24e80c259d95,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
6921dec2bf97bca70d312aeab18b4853700cc6b7,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
b37ebaddaac66dc7b52bcce74f6f0a8a43d0a3f4,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
72c00c2106270bcb1cc25932308223a5abc15724,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
